,ID,carat,cut,colour,clarity,depth,price,x,y,P,PC
46002,46003,0.57,Ideal,G,VS2,61.0,1725,3026.315789,28.27868852,SN,SN
46003,46004,0.54,Ideal,D,VS2,61.2,1725,3194.444444,28.18627451,Negative,Negative
46004,46005,0.57,Ideal,H,VS2,61.7,1725,3026.315789,27.95786062,Negative,Negative
46005,46006,0.61,Very Good,E,SI1,63.3,1726,2829.508197,27.26698262,Negative,Negative
46006,46007,0.57,Very Good,H,VVS2,60.2,1726,3028.070175,28.67109635,Negative,Negative
46007,46008,0.57,Very Good,H,VVS2,62.2,1726,3028.070175,27.74919614,SN,SN
46008,46009,0.54,Very Good,E,VS2,61.5,1726,3196.296296,28.06504065,Negative,Negative
46009,46010,0.54,Ideal,G,VS1,61.7,1726,3196.296296,27.97406807,SN,SN
46010,46011,0.52,Ideal,E,VS1,61.3,1726,3319.230769,28.15660685,SN,SN
46011,46012,0.53,Very Good,G,VS1,63.2,1727,3258.490566,27.32594937,Positve,Positve
46012,46013,0.53,Ideal,G,VS1,61.7,1727,3258.490566,27.99027553,NR,NR
46013,46014,0.53,Ideal,G,VS1,61.6,1727,3258.490566,28.03571429,NR,NR
46014,46015,0.53,Premium,G,VS1,63.0,1727,3258.490566,27.41269841,SP,SP
46016,46017,0.53,Premium,E,VS2,61.4,1727,3258.490566,28.12703583,SN,SN
46017,46018,0.53,Ideal,E,VS2,61.0,1727,3258.490566,28.31147541,Negative,Negative
46018,46019,0.53,Ideal,E,VS2,62.0,1727,3258.490566,27.85483871,Negative,Negative
46019,46020,0.53,Good,E,VS2,63.7,1727,3258.490566,27.11145997,Negative,Negative
46020,46021,0.53,Ideal,E,VS2,62.5,1727,3258.490566,27.632,Negative,Negative
46021,46022,0.53,Very Good,G,VS1,63.4,1727,3258.490566,27.23974763,SN,SN
46022,46023,0.57,Ideal,E,VS2,61.6,1728,3031.578947,28.05194805,Negative,Negative
46023,46024,0.57,Ideal,E,VS2,60.8,1728,3031.578947,28.42105263,SN,SN
46024,46025,0.57,Ideal,E,VS2,60.4,1728,3031.578947,28.60927152,SN,SN
46025,46026,0.51,Ideal,F,VS1,61.7,1728,3388.235294,28.00648298,SP,SP
46026,46027,0.57,Ideal,G,VS2,61.8,1728,3031.578947,27.96116505,NR,NR
46027,46028,0.57,Ideal,I,VVS1,61.7,1728,3031.578947,28.00648298,NR,NR
46028,46029,0.57,Premium,I,VVS1,62.1,1728,3031.578947,27.82608696,NR,NR
46029,46030,0.57,Ideal,G,VS2,61.8,1728,3031.578947,27.96116505,Negative,Negative
46030,46031,0.57,Ideal,G,VS2,61.6,1728,3031.578947,28.05194805,Positive,Positive
46031,46032,0.57,Premium,G,VS2,59.7,1728,3031.578947,28.94472362,Positve,Positve
46032,46033,0.57,Premium,G,VS2,62.8,1728,3031.578947,27.51592357,NR,NR
46033,46034,0.57,Premium,G,VS2,62.6,1728,3031.578947,27.60383387,NR,NR
46034,46035,0.57,Premium,G,VS2,62.1,1728,3031.578947,27.82608696,SP,SP
46035,46036,0.57,Premium,E,SI1,60.3,1728,3031.578947,28.65671642,SN,SN
46036,46037,0.57,Ideal,E,SI1,62.1,1728,3031.578947,27.82608696,SN,SN
46037,46038,0.57,Ideal,E,SI1,61.9,1728,3031.578947,27.91599354,Negative,Negative
46038,46039,0.57,Ideal,E,SI1,61.8,1728,3031.578947,27.96116505,Negative,Negative
46039,46040,0.57,Premium,E,SI1,61.4,1728,3031.578947,28.14332248,Negative,Negative
46040,46041,0.57,Good,H,VS1,63.7,1728,3031.578947,27.12715856,Negative,Negative
46041,46042,0.55,Premium,D,SI1,61.7,1728,3141.818182,28.00648298,SN,SN
46042,46043,0.5,Very Good,G,VVS2,61.3,1729,3458.0,28.20554649,Negative,Negative
46043,46044,0.56,Ideal,F,VS2,62.3,1729,3087.5,27.75280899,SN,SN
46044,46045,0.56,Ideal,D,SI1,62.5,1729,3087.5,27.664,SN,SN
46045,46046,0.52,Ideal,H,SI1,62.0,1730,3326.923077,27.90322581,Positve,Positve
46046,46047,0.73,Premium,D,SI2,61.0,1730,2369.863014,28.36065574,NR,NR
46047,46048,0.53,Ideal,H,VS1,61.9,1731,3266.037736,27.9644588,NR,NR
46048,46049,0.5,Ideal,F,VS1,61.0,1731,3462.0,28.37704918,SP,SP
46049,46050,0.5,Ideal,F,VS1,62.1,1731,3462.0,27.87439614,SN,SN
46050,46051,0.57,Very Good,E,VS2,60.7,1732,3038.596491,28.53377265,SN,SN
46051,46052,0.54,Ideal,E,VS1,62.6,1732,3207.407407,27.66773163,Negative,Negative
46052,46053,0.51,Ideal,E,SI1,61.4,1732,3396.078431,28.20846906,Negative,Negative
46053,46054,0.51,Ideal,E,SI1,61.7,1732,3396.078431,28.0713128,Negative,Negative
46054,46055,0.52,Premium,I,VVS1,60.1,1733,3332.692308,28.83527454,Negative,Negative
46055,46056,0.51,Premium,E,VS2,61.4,1733,3398.039216,28.2247557,SN,SN
46056,46057,0.51,Ideal,E,VS2,62.8,1733,3398.039216,27.5955414,Negative,Negative
46057,46058,0.46,Ideal,G,IF,62.1,1733,3767.391304,27.90660225,SN,SN
46058,46059,0.64,Fair,E,SI1,59.5,1733,2707.8125,29.12605042,SN,SN
46059,46060,0.62,Very Good,H,VS2,61.8,1734,2796.774194,28.05825243,SP,SP
46060,46061,0.53,Good,D,VS2,63.4,1734,3271.698113,27.35015773,NR,NR
46061,46062,0.53,Premium,D,VS2,59.9,1734,3271.698113,28.94824708,NR,NR
46062,46063,0.7,Very Good,J,SI1,63.0,1735,2478.571429,27.53968254,NR,NR
46063,46064,0.7,Premium,J,SI1,61.3,1735,2478.571429,28.30342577,Negative,Negative
46064,46065,0.55,Premium,E,VS2,60.1,1735,3154.545455,28.86855241,Positive,Positive
46065,46066,0.52,Very Good,G,VS1,62.2,1736,3338.461538,27.90996785,Positve,Positve
46066,46067,0.7,Very Good,F,I1,63.2,1736,2480.0,27.46835443,NR,NR
46067,46068,0.54,Ideal,G,SI1,61.9,1736,3214.814815,28.04523425,NR,NR
46068,46069,0.56,Good,E,VS2,61.4,1736,3100.0,28.27361564,SP,SP
46069,46070,0.46,Ideal,E,VVS2,62.6,1736,3773.913043,27.73162939,SN,SN
46070,46071,0.46,Premium,F,VVS1,61.4,1736,3773.913043,28.27361564,SN,SN
46071,46072,0.63,Premium,F,SI1,60.9,1736,2755.555556,28.50574713,Negative,Negative
46072,46073,0.63,Premium,F,SI1,59.1,1736,2755.555556,29.37394247,Negative,Negative
46073,46074,0.5,Ideal,F,VS2,62.9,1736,3472.0,27.59936407,Negative,Negative
46074,46075,0.5,Premium,F,VS2,61.4,1736,3472.0,28.27361564,Negative,Negative
46075,46076,0.45,Premium,D,VVS1,61.5,1736,3857.777778,28.22764228,SN,SN
46076,46077,0.58,Ideal,D,SI1,61.1,1737,2994.827586,28.42880524,Negative,Negative
46077,46078,0.52,Ideal,G,VS2,61.3,1737,3340.384615,28.3360522,SN,SN
46078,46079,0.57,Ideal,F,VS2,61.6,1737,3047.368421,28.19805195,SN,SN
46079,46080,0.64,Ideal,G,SI1,61.6,1737,2714.0625,28.19805195,Positve,Positve
46080,46081,0.52,Ideal,E,SI1,60.8,1737,3340.384615,28.56907895,NR,NR
46081,46082,0.56,Fair,E,VS2,64.7,1737,3101.785714,26.84698609,NR,NR
46082,46083,0.5,Very Good,F,VS1,62.6,1738,3476.0,27.76357827,SP,SP
46083,46084,0.6,Premium,E,SI1,61.9,1738,2896.666667,28.07754443,SN,SN
46084,46085,0.6,Ideal,E,SI1,61.5,1738,2896.666667,28.2601626,SN,SN
46086,46087,0.56,Ideal,F,VS2,60.0,1739,3105.357143,28.98333333,Negative,Negative
46087,46088,0.56,Ideal,F,VS2,62.2,1739,3105.357143,27.95819936,Negative,Negative
46088,46089,0.53,Ideal,E,VS2,61.3,1739,3281.132075,28.36867863,Negative,Negative
46089,46090,0.53,Ideal,E,VS2,62.0,1739,3281.132075,28.0483871,SN,SN
46090,46091,0.52,Premium,E,VS1,59.2,1739,3344.230769,29.375,Negative,Negative
46091,46092,0.96,Fair,H,I1,64.3,1739,1811.458333,27.04510109,SN,SN
46093,46094,0.51,Ideal,D,VS2,61.0,1740,3411.764706,28.52459016,SP,SP
46094,46095,0.53,Ideal,F,VS1,61.6,1740,3283.018868,28.24675325,NR,NR
46095,46096,0.71,Premium,G,SI2,62.0,1740,2450.704225,28.06451613,NR,NR
46096,46097,0.71,Very Good,G,SI2,63.4,1740,2450.704225,27.44479495,NR,NR
46097,46098,0.57,Very Good,F,VS1,63.2,1741,3054.385965,27.54746835,Negative,Negative
46098,46099,0.5,Ideal,G,VVS2,61.9,1741,3482.0,28.12600969,Positive,Positive
46099,46100,0.51,Very Good,G,VS1,59.6,1741,3413.72549,29.2114094,Positve,Positve
46100,46101,0.55,Ideal,E,VS2,62.2,1741,3165.454545,27.9903537,NR,NR
46101,46102,0.55,Ideal,H,VVS1,60.5,1741,3165.454545,28.7768595,NR,NR
46104,46105,0.52,Ideal,E,VS1,61.7,1742,3350.0,28.23338736,SN,SN
46105,46106,0.61,Ideal,I,VVS1,62.0,1742,2855.737705,28.09677419,Negative,Negative
46106,46107,0.59,Ideal,I,VVS1,61.0,1742,2952.542373,28.55737705,Negative,Negative
46107,46108,0.58,Ideal,E,SI1,60.1,1742,3003.448276,28.98502496,Negative,Negative
46108,46109,0.55,Very Good,G,VS1,62.8,1743,3169.090909,27.75477707,Negative,Negative
46109,46110,0.59,Ideal,D,SI1,61.6,1743,2954.237288,28.29545455,SN,SN
46110,46111,0.59,Very Good,D,SI1,62.8,1743,2954.237288,27.75477707,Negative,Negative
46111,46112,0.53,Ideal,H,VVS1,61.6,1743,3288.679245,28.29545455,SN,SN
46112,46113,0.53,Ideal,H,VVS1,62.4,1743,3288.679245,27.93269231,SN,SN
46113,46114,0.53,Ideal,E,VS2,60.7,1743,3288.679245,28.71499176,Positve,Positve
46114,46115,0.48,Good,D,VS1,59.3,1743,3631.25,29.39291737,NR,NR
46115,46116,0.56,Ideal,I,VVS1,61.1,1743,3112.5,28.52700491,NR,NR
46116,46117,0.59,Ideal,F,VS2,62.9,1743,2954.237288,27.71065183,SP,SP
46117,46118,0.56,Premium,I,VVS1,60.6,1743,3112.5,28.76237624,SN,SN
46118,46119,0.52,Ideal,G,VS1,62.1,1743,3351.923077,28.06763285,SN,SN
46119,46120,0.52,Ideal,E,VS2,61.3,1743,3351.923077,28.43393148,Negative,Negative
46120,46121,0.52,Ideal,E,VS2,62.4,1743,3351.923077,27.93269231,Negative,Negative
46121,46122,0.52,Premium,E,VS2,62.8,1743,3351.923077,27.75477707,Negative,Negative
46122,46123,0.72,Ideal,F,SI2,62.0,1743,2420.833333,28.11290323,Negative,Negative
46123,46124,0.51,Very Good,H,VVS1,63.2,1744,3419.607843,27.59493671,SN,SN
46124,46125,0.55,Very Good,E,VS2,62.1,1744,3170.909091,28.08373591,Negative,Negative
46125,46126,0.51,Ideal,F,VS1,61.7,1744,3419.607843,28.26580227,SN,SN
46126,46127,0.51,Ideal,F,VS1,61.9,1744,3419.607843,28.17447496,SN,SN
46127,46128,0.51,Ideal,F,VS1,62.5,1744,3419.607843,27.904,SP,SP
46128,46129,0.51,Ideal,F,VS1,62.1,1744,3419.607843,28.08373591,NR,NR
46129,46130,0.51,Premium,F,VS1,61.4,1744,3419.607843,28.40390879,NR,NR
46130,46131,0.65,Good,I,VS1,61.1,1744,2683.076923,28.54337152,NR,NR
46131,46132,0.73,Premium,I,SI2,59.2,1744,2389.041096,29.45945946,Negative,Negative
46132,46133,0.56,Ideal,H,VVS2,62.1,1745,3116.071429,28.09983897,Positive,Positive
46133,46134,0.54,Very Good,F,VS2,63.0,1745,3231.481481,27.6984127,Positve,Positve
46134,46135,0.54,Good,F,VS2,64.2,1745,3231.481481,27.18068536,NR,NR
46135,46136,0.41,Ideal,E,VVS1,61.1,1745,4256.097561,28.55973813,NR,NR
46136,46137,0.54,Ideal,G,VS1,62.0,1745,3231.481481,28.14516129,SP,SP
46137,46138,0.54,Ideal,G,VS1,62.1,1745,3231.481481,28.09983897,SN,SN
46138,46139,0.5,Ideal,E,VS1,62.7,1745,3490.0,27.83094099,SN,SN
46139,46140,0.56,Ideal,D,SI1,61.9,1745,3116.071429,28.19063005,Negative,Negative
46140,46141,0.57,Premium,F,SI2,62.1,1746,3063.157895,28.11594203,Negative,Negative
46141,46142,0.57,Premium,F,SI2,60.7,1746,3063.157895,28.76441516,Negative,Negative
46142,46143,0.56,Very Good,D,SI1,63.0,1746,3117.857143,27.71428571,Negative,Negative
46143,46144,0.5,Premium,E,VS2,61.3,1746,3492.0,28.48287113,SN,SN
46144,46145,0.5,Ideal,G,VS1,62.0,1746,3492.0,28.16129032,Negative,Negative
46145,46146,0.5,Premium,G,VS1,59.8,1746,3492.0,29.19732441,SN,SN
46146,46147,0.55,Premium,F,VS2,62.5,1746,3174.545455,27.936,SN,SN
46147,46148,0.5,Premium,G,VS1,60.7,1746,3492.0,28.76441516,Positve,Positve
46148,46149,0.5,Premium,G,VS1,61.0,1746,3492.0,28.62295082,NR,NR
46149,46150,0.5,Premium,G,VS1,60.9,1746,3492.0,28.66995074,NR,NR
46150,46151,0.5,Premium,G,VS1,59.7,1746,3492.0,29.24623116,SP,SP
46151,46152,0.5,Premium,G,VS1,59.4,1746,3492.0,29.39393939,SN,SN
46152,46153,0.5,Premium,G,VS1,62.5,1746,3492.0,27.936,SN,SN
46153,46154,0.5,Premium,G,VS1,62.1,1746,3492.0,28.11594203,Negative,Negative
46154,46155,0.5,Ideal,G,VS1,62.3,1746,3492.0,28.02568218,Negative,Negative
46155,46156,0.5,Premium,G,VS1,62.5,1746,3492.0,27.936,Negative,Negative
46156,46157,0.5,Ideal,E,VS2,61.3,1746,3492.0,28.48287113,Negative,Negative
46157,46158,0.5,Ideal,E,VS2,62.1,1746,3492.0,28.11594203,SN,SN
46158,46159,0.5,Ideal,E,VS2,61.5,1746,3492.0,28.3902439,Negative,Negative
46159,46160,0.5,Ideal,E,VS2,60.0,1746,3492.0,29.1,SN,SN
46160,46161,0.5,Ideal,E,VS2,61.6,1746,3492.0,28.34415584,SN,SN
46161,46162,0.5,Premium,E,VS2,61.1,1746,3492.0,28.57610475,SP,SP
46162,46163,0.5,Premium,E,VS2,61.4,1746,3492.0,28.43648208,NR,NR
46163,46164,0.5,Ideal,E,VS2,61.4,1746,3492.0,28.43648208,NR,NR
46164,46165,0.5,Ideal,E,VS2,62.2,1746,3492.0,28.07073955,NR,NR
46165,46166,0.5,Ideal,E,VS2,62.6,1746,3492.0,27.8913738,Negative,Negative
46166,46167,0.5,Premium,E,VS2,61.5,1746,3492.0,28.3902439,Positive,Positive
46167,46168,0.5,Premium,E,VS2,61.4,1746,3492.0,28.43648208,Positve,Positve
46168,46169,0.5,Premium,E,VS2,61.3,1746,3492.0,28.48287113,NR,NR
46169,46170,0.5,Premium,E,VS2,62.7,1746,3492.0,27.84688995,NR,NR
46170,46171,0.5,Premium,E,VS2,61.3,1746,3492.0,28.48287113,SP,SP
46171,46172,0.5,Premium,E,VS2,61.8,1746,3492.0,28.25242718,SN,SN
46172,46173,0.5,Ideal,E,VS2,62.2,1746,3492.0,28.07073955,SN,SN
46173,46174,0.5,Ideal,E,VS2,61.8,1746,3492.0,28.25242718,Negative,Negative
46174,46175,0.5,Premium,E,VS2,62.3,1746,3492.0,28.02568218,Negative,Negative
46175,46176,0.5,Premium,E,VS2,61.8,1746,3492.0,28.25242718,Negative,Negative
46176,46177,0.5,Ideal,E,VS2,62.8,1746,3492.0,27.80254777,Negative,Negative
46177,46178,0.6,Ideal,G,VS2,62.1,1746,2910.0,28.11594203,SN,SN
46178,46179,0.57,Premium,G,VS1,60.5,1746,3063.157895,28.85950413,Negative,Negative
46179,46180,0.5,Premium,E,VS2,62.9,1746,3492.0,27.75834658,SN,SN
46180,46181,0.5,Premium,G,VS1,62.2,1746,3492.0,28.07073955,SN,SN
46181,46182,0.5,Ideal,I,VVS1,61.6,1747,3494.0,28.36038961,Positve,Positve
46182,46183,0.56,Ideal,E,VS2,61.6,1747,3119.642857,28.36038961,NR,NR
46183,46184,0.57,Very Good,D,VS2,62.5,1748,3066.666667,27.968,NR,NR
46184,46185,0.52,Very Good,F,VS1,63.2,1748,3361.538462,27.65822785,SP,SP
46185,46186,0.59,Very Good,E,SI1,61.3,1748,2962.711864,28.51549755,SN,SN
46186,46187,0.65,Premium,F,SI1,61.4,1748,2689.230769,28.46905537,SN,SN
46187,46188,0.71,Good,I,VS2,64.0,1748,2461.971831,27.3125,Negative,Negative
46188,46189,0.52,Ideal,H,VVS1,61.0,1748,3361.538462,28.6557377,Negative,Negative
46189,46190,0.7,Premium,H,SI2,61.3,1749,2498.571429,28.53181077,Negative,Negative
46190,46191,0.52,Ideal,H,VVS2,61.0,1749,3363.461538,28.67213115,Negative,Negative
46191,46192,0.52,Very Good,D,VS2,62.8,1749,3363.461538,27.85031847,SN,SN
46192,46193,0.52,Premium,D,VS2,62.4,1749,3363.461538,28.02884615,Negative,Negative
46193,46194,0.62,Ideal,E,SI1,61.5,1749,2820.967742,28.43902439,SN,SN
46194,46195,0.51,Premium,F,VS1,62.2,1749,3429.411765,28.11897106,SN,SN
46195,46196,0.5,Ideal,F,VS2,60.9,1749,3498.0,28.71921182,SP,SP
46196,46197,0.6,Ideal,E,SI1,61.4,1749,2915.0,28.48534202,NR,NR
46198,46199,0.51,Premium,F,VS1,60.0,1749,3429.411765,29.15,NR,NR
46199,46200,0.84,Good,F,I1,60.8,1749,2082.142857,28.76644737,Negative,Negative
46200,46201,0.68,Premium,G,SI1,61.9,1749,2572.058824,28.2552504,Positive,Positive
46201,46202,0.51,Premium,H,VVS2,60.8,1749,3429.411765,28.76644737,Positve,Positve
46203,46204,0.58,Very Good,D,VS2,61.0,1750,3017.241379,28.68852459,NR,NR
46204,46205,0.5,Very Good,D,VS1,62.0,1750,3500.0,28.22580645,SP,SP
46205,46206,0.6,Very Good,D,SI1,62.2,1750,2916.666667,28.13504823,SN,SN
46206,46207,0.51,Ideal,G,VVS2,62.0,1750,3431.372549,28.22580645,SN,SN
46207,46208,0.51,Very Good,G,VVS2,62.9,1750,3431.372549,27.82193959,Negative,Negative
46208,46209,0.51,Ideal,G,VVS2,61.6,1750,3431.372549,28.40909091,Negative,Negative
46209,46210,0.51,Good,G,VVS2,63.5,1750,3431.372549,27.55905512,Negative,Negative
46210,46211,0.54,Very Good,G,VVS2,61.8,1751,3242.592593,28.33333333,Negative,Negative
46211,46212,0.51,Very Good,F,VS1,62.5,1751,3433.333333,28.016,SN,SN
46212,46213,0.51,Ideal,F,VS1,61.8,1751,3433.333333,28.33333333,Negative,Negative
46213,46214,0.57,Ideal,F,SI1,62.2,1751,3071.929825,28.1511254,SN,SN
46214,46215,0.64,Premium,D,SI2,62.8,1751,2735.9375,27.88216561,SN,SN
46215,46216,0.55,Ideal,G,VS2,61.6,1752,3185.454545,28.44155844,Positve,Positve
46216,46217,0.51,Very Good,G,VS1,62.4,1752,3435.294118,28.07692308,NR,NR
46217,46218,0.51,Ideal,D,VS1,60.9,1752,3435.294118,28.76847291,NR,NR
46218,46219,0.51,Ideal,D,VS1,61.7,1752,3435.294118,28.39546191,SP,SP
46219,46220,0.5,Good,E,VS2,63.8,1752,3504.0,27.46081505,SN,SN
46220,46221,0.5,Very Good,D,VS2,62.8,1752,3504.0,27.89808917,SN,SN
46221,46222,0.5,Premium,D,VS2,61.9,1752,3504.0,28.30371567,Negative,Negative
46222,46223,0.5,Premium,D,VS2,61.1,1752,3504.0,28.67430442,Negative,Negative
46223,46224,0.5,Premium,D,VS2,61.4,1752,3504.0,28.53420195,Negative,Negative
46224,46225,0.61,Premium,H,VVS2,60.9,1752,2872.131148,28.76847291,Negative,Negative
46225,46226,0.61,Ideal,D,SI1,62.1,1752,2872.131148,28.21256039,SN,SN
46226,46227,0.5,Ideal,D,VS2,62.3,1752,3504.0,28.12199037,Negative,Negative
46227,46228,0.5,Very Good,D,VS2,62.8,1752,3504.0,27.89808917,SN,SN
46228,46229,0.5,Ideal,D,VS2,62.5,1752,3504.0,28.032,SN,SN
46229,46230,0.5,Premium,D,VS2,61.2,1752,3504.0,28.62745098,SP,SP
46230,46231,0.5,Very Good,D,VS2,62.9,1752,3504.0,27.85373609,NR,NR
46231,46232,0.5,Very Good,D,VS2,62.8,1752,3504.0,27.89808917,NR,NR
46232,46233,0.5,Premium,D,VS2,62.1,1752,3504.0,28.21256039,NR,NR
46233,46234,0.5,Ideal,D,VS2,62.6,1752,3504.0,27.98722045,Negative,Negative
46234,46235,0.58,Ideal,E,VS2,62.0,1752,3020.689655,28.25806452,Positive,Positive
46235,46236,0.52,Ideal,D,VS2,61.8,1752,3369.230769,28.34951456,Positve,Positve
46236,46237,0.55,Ideal,E,SI1,62.4,1752,3185.454545,28.07692308,NR,NR
46237,46238,0.56,Ideal,D,VS2,62.7,1753,3130.357143,27.9585327,NR,NR
46238,46239,0.53,Ideal,F,VS2,61.1,1753,3307.54717,28.69067103,SP,SP
46239,46240,0.53,Premium,F,VS2,60.6,1753,3307.54717,28.92739274,SN,SN
46240,46241,0.53,Premium,F,VS2,61.9,1753,3307.54717,28.31987076,SN,SN
46241,46242,0.53,Premium,F,VS2,61.4,1753,3307.54717,28.5504886,Negative,Negative
46242,46243,0.53,Ideal,F,VS2,61.8,1753,3307.54717,28.36569579,Negative,Negative
46243,46244,0.53,Ideal,F,VS2,61.5,1753,3307.54717,28.50406504,Negative,Negative
46244,46245,0.53,Premium,D,SI1,61.4,1753,3307.54717,28.5504886,Negative,Negative
46245,46246,0.53,Ideal,D,SI1,62.0,1753,3307.54717,28.27419355,SN,SN
46246,46247,0.53,Premium,D,SI1,60.0,1753,3307.54717,29.21666667,Negative,Negative
46247,46248,0.53,Ideal,D,SI1,61.7,1753,3307.54717,28.41166937,SN,SN
46248,46249,0.53,Premium,D,SI1,61.0,1753,3307.54717,28.73770492,SN,SN
46249,46250,0.53,Ideal,D,SI1,62.2,1753,3307.54717,28.18327974,Positve,Positve
46250,46251,0.53,Premium,D,SI1,61.6,1753,3307.54717,28.45779221,NR,NR
46251,46252,0.57,Very Good,F,VS2,59.5,1754,3077.192982,29.4789916,NR,NR
46252,46253,0.57,Ideal,D,SI1,61.0,1754,3077.192982,28.75409836,SP,SP
46253,46254,0.52,Ideal,H,VVS1,61.7,1754,3373.076923,28.42787682,SN,SN
46254,46255,0.54,Very Good,G,VS1,61.6,1754,3248.148148,28.47402597,SN,SN
46255,46256,0.57,Very Good,D,SI1,61.1,1754,3077.192982,28.70703764,Negative,Negative
46256,46257,0.54,Ideal,E,VS2,60.8,1754,3248.148148,28.84868421,Negative,Negative
46257,46258,0.54,Premium,G,VS1,61.1,1754,3248.148148,28.70703764,Negative,Negative
46258,46259,0.54,Ideal,G,VS1,61.3,1754,3248.148148,28.61337684,Negative,Negative
46259,46260,0.57,Ideal,F,VS2,61.7,1754,3077.192982,28.42787682,SN,SN
46260,46261,0.54,Ideal,G,VS1,62.3,1754,3248.148148,28.1540931,Negative,Negative
46261,46262,0.54,Ideal,E,VS2,61.4,1754,3248.148148,28.56677524,SN,SN
46262,46263,0.54,Ideal,G,VS1,62.0,1754,3248.148148,28.29032258,SN,SN
46263,46264,0.57,Ideal,D,SI1,62.4,1754,3077.192982,28.10897436,SP,SP
46264,46265,0.54,Ideal,E,VS2,61.0,1754,3248.148148,28.75409836,NR,NR
46265,46266,0.54,Ideal,E,VS2,61.9,1754,3248.148148,28.33602585,NR,NR
46266,46267,0.54,Premium,E,VS2,59.2,1754,3248.148148,29.62837838,NR,NR
46267,46268,0.54,Ideal,E,VS2,62.2,1754,3248.148148,28.19935691,Negative,Negative
46268,46269,0.54,Ideal,E,VS2,60.5,1754,3248.148148,28.99173554,Positive,Positive
46269,46270,0.54,Ideal,E,VS2,61.7,1754,3248.148148,28.42787682,Positve,Positve
46270,46271,0.54,Ideal,E,VS2,61.9,1754,3248.148148,28.33602585,NR,NR
46271,46272,0.54,Ideal,G,VS1,61.8,1754,3248.148148,28.38187702,NR,NR
46272,46273,0.57,Premium,F,VS2,60.3,1754,3077.192982,29.08789386,SP,SP
46273,46274,0.43,Ideal,D,VVS1,61.9,1754,4079.069767,28.33602585,SN,SN
46274,46275,0.4,Ideal,D,VVS1,61.8,1754,4385.0,28.38187702,SN,SN
46275,46276,0.53,Ideal,G,VS1,61.2,1754,3309.433962,28.66013072,Negative,Negative
46276,46277,0.55,Ideal,F,VS1,62.3,1754,3189.090909,28.1540931,Negative,Negative
46278,46279,0.55,Very Good,D,VS2,60.4,1755,3190.909091,29.05629139,Negative,Negative
46279,46280,0.56,Very Good,E,VS2,61.7,1755,3133.928571,28.44408428,SN,SN
46280,46281,0.56,Very Good,E,VS2,61.0,1755,3133.928571,28.7704918,Negative,Negative
46281,46282,0.5,Very Good,E,VS1,61.4,1755,3510.0,28.58306189,SN,SN
46282,46283,0.5,Very Good,E,VS1,62.6,1755,3510.0,28.03514377,SN,SN
46283,46284,0.55,Premium,F,VS1,61.0,1755,3190.909091,28.7704918,Positve,Positve
46284,46285,0.56,Premium,E,SI1,61.5,1755,3133.928571,28.53658537,NR,NR
46285,46286,0.59,Ideal,E,VS2,61.4,1755,2974.576271,28.58306189,NR,NR
46286,46287,0.55,Ideal,D,VS2,62.7,1755,3190.909091,27.99043062,SP,SP
46287,46288,0.5,Ideal,E,VS1,62.0,1755,3510.0,28.30645161,SN,SN
46288,46289,0.56,Ideal,G,SI1,61.6,1755,3133.928571,28.49025974,SN,SN
46289,46290,0.71,Good,J,SI1,61.5,1755,2471.830986,28.53658537,Negative,Negative
46290,46291,0.3,Premium,H,VS1,61.3,526,1753.333333,8.580750408,Negative,Negative
46291,46292,0.3,Good,G,VS2,63.5,526,1753.333333,8.283464567,Negative,Negative
46292,46293,0.3,Very Good,G,VS2,61.4,526,1753.333333,8.566775244,Negative,Negative
46293,46294,0.3,Ideal,E,SI1,61.9,526,1753.333333,8.497576737,SN,SN
46294,46295,0.3,Good,E,VS2,63.3,526,1753.333333,8.309636651,Negative,Negative
46295,46296,0.3,Very Good,E,SI1,61.7,526,1753.333333,8.525121556,SN,SN
46296,46297,0.3,Premium,I,VVS2,61.0,526,1753.333333,8.62295082,SN,SN
46297,46298,0.3,Good,H,VS1,63.1,526,1753.333333,8.335974643,SP,SP
46298,46299,0.3,Very Good,E,SI1,62.9,526,1753.333333,8.362480127,NR,NR
46299,46300,0.3,Very Good,G,VS2,63.0,526,1753.333333,8.349206349,NR,NR
46300,46301,0.3,Ideal,H,VS1,61.3,526,1753.333333,8.580750408,NR,NR
46301,46302,0.3,Very Good,G,VS2,60.6,526,1753.333333,8.679867987,Negative,Negative
46302,46303,0.3,Good,G,VS2,63.1,526,1753.333333,8.335974643,Positive,Positive
46303,46304,0.3,Very Good,H,VS1,63.0,526,1753.333333,8.349206349,Positve,Positve
46304,46305,0.3,Ideal,G,VS2,61.7,526,1753.333333,8.525121556,NR,NR
46305,46306,0.3,Good,E,SI1,63.6,526,1753.333333,8.270440252,NR,NR
46306,46307,0.3,Premium,E,SI1,62.5,526,1753.333333,8.416,SP,SP
46307,46308,0.3,Very Good,H,VS1,62.9,526,1753.333333,8.362480127,SN,SN
46308,46309,0.3,Ideal,G,VS2,62.2,526,1753.333333,8.45659164,SN,SN
46309,46310,0.3,Premium,E,SI1,59.8,526,1753.333333,8.795986622,Negative,Negative
46310,46311,0.3,Very Good,G,VS2,63.0,526,1753.333333,8.349206349,Negative,Negative
46311,46312,0.3,Premium,I,VVS2,61.8,526,1753.333333,8.511326861,Negative,Negative
